ID,Prob1
7120, 0.50
7121, 0.51
7122, 0.57
7123, 0.70
7124, 0.57
7125, 0.56
7126, 0.49
7127, 0.58
7128, 0.69
7129, 0.49
7130, 0.69
7131, 0.69
7132, 0.30
7133, 0.49
7134, 0.48
7135, 0.58
7136, 0.52
7137, 0.44
7138, 0.68
7139, 0.65
7140, 0.48
7141, 0.38
7142, 0.54
7143, 0.53
7144, 0.55
7145, 0.68
7146, 0.53
7147, 0.49
7148, 0.60
7149, 0.69
7150, 0.63
7151, 0.42
7152, 0.31
7153, 0.52
7154, 0.62
7155, 0.71
7156, 0.57
7157, 0.52
7158, 0.58
7159, 0.48
7160, 0.52
7161, 0.46
7162, 0.27
7163, 0.57
7164, 0.66
7165, 0.67
7166, 0.75
7167, 0.55
7168, 0.51
7169, 0.38
7170, 0.70
7171, 0.48
7172, 0.61
7173, 0.53
7174, 0.57
7175, 0.65
7176, 0.68
7177, 0.63
7178, 0.57
7179, 0.75
7180, 0.70
7181, 0.75
7182, 0.46
7183, 0.75
7184, 0.53
7185, 0.70
7186, 0.48
7187, 0.39
7188, 0.39
7189, 0.30
7190, 0.66
7191, 0.62
7192, 0.72
7193, 0.57
7194, 0.60
7195, 0.65
7196, 0.34
7197, 0.50
7198, 0.59
7199, 0.49
7200, 0.70
7201, 0.55
7202, 0.54
7203, 0.52
7204, 0.47
7205, 0.66
7206, 0.48
7207, 0.56
7208, 0.70
7209, 0.57
7210, 0.59
7211, 0.56
7212, 0.48
7213, 0.56
7214, 0.60
7215, 0.49
7216, 0.74
7217, 0.74
7218, 0.54
7219, 0.66
7220, 0.54
7221, 0.62
7222, 0.75
7223, 0.58
7224, 0.61
7225, 0.75
7226, 0.58
7227, 0.53
7228, 0.48
7229, 0.55
7230, 0.51
7231, 0.56
7232, 0.61
7233, 0.62
7234, 0.55
7235, 0.48
7236, 0.62
7237, 0.58
7238, 0.52
7239, 0.51
7240, 0.52
7241, 0.67
7242, 0.63
7243, 0.62
7244, 0.43
7245, 0.51
7246, 0.49
7247, 0.50
7248, 0.50
7249, 0.64
7250, 0.65
7251, 0.67
7252, 0.68
7253, 0.64
7254, 0.42
7255, 0.75
7256, 0.43
7257, 0.57
7258, 0.72
7259, 0.57
7260, 0.30
7261, 0.48
7262, 0.68
7263, 0.69
7264, 0.61
7265, 0.49
7266, 0.53
7267, 0.77
7268, 0.58
7269, 0.71
7270, 0.57
7271, 0.62
7272, 0.56
7273, 0.53
7274, 0.72
7275, 0.47
7276, 0.52
7277, 0.57
7278, 0.63
7279, 0.35
7280, 0.66
7281, 0.49
7282, 0.54
7283, 0.64
7284, 0.67
7285, 0.61
7286, 0.63
7287, 0.59
7288, 0.64
7289, 0.61
7290, 0.55
7291, 0.47
7292, 0.56
7293, 0.63
7294, 0.50
7295, 0.46
7296, 0.68
7297, 0.60
7298, 0.78
7299, 0.68
7300, 0.68
7301, 0.55
7302, 0.61
7303, 0.49
7304, 0.43
7305, 0.61
7306, 0.66
7307, 0.61
7308, 0.51
7309, 0.62
7310, 0.63
7311, 0.49
7312, 0.60
7313, 0.59
7314, 0.52
7315, 0.59
7316, 0.55
7317, 0.55
7318, 0.57
7319, 0.68
7320, 0.57
7321, 0.45
7322, 0.68
7323, 0.45
7324, 0.74
7325, 0.70
7326, 0.59
7327, 0.70
7328, 0.40
7329, 0.68
7330, 0.65
7331, 0.63
7332, 0.56
7333, 0.63
7334, 0.61
7335, 0.61
7336, 0.64
7337, 0.43
7338, 0.58
7339, 0.57
7340, 0.57
7341, 0.52
7342, 0.74
7343, 0.48
7344, 0.58
7345, 0.47
7346, 0.52
7347, 0.67
7348, 0.48
7349, 0.76
7350, 0.55
7351, 0.70
7352, 0.70
7353, 0.51
7354, 0.73
7355, 0.75
7356, 0.61
7357, 0.65
7358, 0.69
7359, 0.44
7360, 0.58
7361, 0.65
7362, 0.76
7363, 0.57
7364, 0.48
7365, 0.64
7366, 0.66
7367, 0.49
7368, 0.58
7369, 0.51
7370, 0.52
7371, 0.54
7372, 0.54
7373, 0.76
7374, 0.54
7375, 0.60
7376, 0.77
7377, 0.50
7378, 0.64
7379, 0.36
7380, 0.69
7381, 0.57
7382, 0.50
7383, 0.70
7384, 0.55
7385, 0.29
7386, 0.57
7387, 0.52
7388, 0.60
7389, 0.75
7390, 0.68
7391, 0.64
7392, 0.58
7393, 0.60
7394, 0.71
7395, 0.49
7396, 0.49
7397, 0.59
7398, 0.58
7399, 0.48
7400, 0.69
7401, 0.74
7402, 0.71
7403, 0.62
7404, 0.66
7405, 0.61
7406, 0.51
7407, 0.50
7408, 0.59
7409, 0.47
7410, 0.41
7411, 0.50
7412, 0.55
7413, 0.45
7414, 0.68
7415, 0.70
7416, 0.43
7417, 0.75
7418, 0.48
7419, 0.43
7420, 0.73
7421, 0.29
